"137","689","1","Lousy RF range; ON worked from further away than OFF","The range of use was practically useless. I could get about 10 - 15 feet of range for the ""ON"" button, but had to put the remote right against the receiver to get the ""OFF"" to even work. I bought this particular model because it had discrete on and off b","1988-02-26 08:54:12","0"
"727","446","0","Left me feeling wanting.........","Somehow, if I had spent the time reading the book a little before purchasing, I wouldn't have bought it. He talks extensively about competition rigs, rules, etc. which I had no interest in. I have yet to see a gun rag writer talk honestly about guns. Eve","2013-03-27 12:25:32","0"
"148","209","0","Gun Digest 1911 Review","This was purchased as a Christmas gift. Excellent tutorial and very entertaining. The detailed discriptions and the pictures were informative. I spoke with the recipient of the gift after Christmas and he agreed. I really appreciate Amazon's speedy servi","2008-02-10 01:30:41","0"
"966","767","5","THIS CD SUCKX!!!!!!!!!!!!!!","I WAS LISTENING TO THIS CD AT MY FRIENDS HOUSE, AND IT REALLY SUCKED!!!!! IF SOMEONE IS ITNERESTED IN BUYING THIS, DON'T, IT'S A WATSE OF YOUR MONEY!!!!!!!","2022-10-06 02:44:16","0"
"641","690","2","Nice but Sony must give us more info","This is a very nice tripod, is strong, elegant and cool, I love it, but the only trouble that I find it, it is that this cool gadget does not have a detail list of compatible sony cameras, I mean I am an owner of 2 sony cybershot camera`s, the W80 and H2","1978-07-17 01:52:19","0"
"748","361","2","LIvely Experimental Synthesizer Jazz with Global Fusion","This CD has instrumental experimental Jazz and near trance synthesizer pieces. Some of the rhythm patterns have a Latin flavor and feel very danceable. Others remind me of chill out lounge music. A few selections have some subdued vocals that are more pa","1979-12-16 00:53:25","0"
"641","627","3","CUT IT UP DEF","IT'S OLD SCHOOL JAMS!!! I HAVE SEARCHED AND SEARCHED FOR THIS CD FOR THE LONGEST. I HAVE FINALLY FOUND IT!!! NOW I HAVE TO PURCHASE IT.","1982-12-14 00:47:03","0"
"709","765","4","I do not recommend this vacuum","We bought this Emer Galilieo vacuum cleaner for about $400 more than one year ago. The retractable cord broke after a short time. We had to send the vacuum to NJ to get it repaired by using the warranty. After a month they sent it back with the same prob","2022-03-04 23:23:01","0"
"630","266","3","More Fiction than fact","Donal Cline clearly demonstrates his inability to distinguish fact from fiction. I find his book to be biased (towards the Murphy-Dolan faction), poorly researched (claiming that Billy the Kid was known as Michael McCarty), and his findings to be very qu","2010-07-25 14:43:06","0"
"969","695","4","waste of time and money!!!!!!!!!!!!!","The Squiggler fell apart at second use, with no way to put the prongs back into the base. This is a worthless piece of junk! Do not waste your time on this sub-standard, horribly designed and made product!!!!!","1974-03-23 08:38:45","0"
"493","651","1","CO alarm","Easy product to install. No fuss. Plug it in. It is out of sight behind a couch. I am satisfied.j.","1978-01-01 12:21:41","0"
"171","39","5","Easy as it can be.","I bought the First Alert CO600 for two reasons. I own a rental unit and California requires a carbon monoxide alarm in each one. The second reason is the price. I ordered this unit and had it delivered to my rental unit. The lady who rents from me is not","2013-03-11 12:26:39","0"
"611","563","3","""THE ROCKETS RED GLARE"" ???","This over-priced pain in ""the sitting area"" has an always-on, glaring RED light.*Red lights are commonly used to warn of an immediate danger that requires attention NOW.*NO-I don't have a carbon Monoxide problem. The red light also stayed on for a week w","2018-12-22 08:53:34","0"
"205","322","5","Absolutely great tripod for movie camera","excellent and cheap...panning acts almost like the $400+ tripods for movie cameras...and the controls in the handle add to the convenience and control of ""shaky"" movement...sold...stable...tall...worth the price","2007-03-02 21:22:42","0"
"483","816","2","A written masterpiece","I first read this book in 1984/85 while in high school and I have bought copies for several friends in the last 15 years. I plan on giving this book as a gift to everyone for Xmas with a basket of white and yellow candles. I read this book at least 2 tim","1997-02-05 11:25:31","0"
"884","703","0","Love Jerry and Dean, just not this version","I was very disappointed with this....I realize it is a 1950 film, however, the sound and picture were off much if not all of the film. Additionally, it wasn't listed as a DVD-R, but is. Wish it had been a better quality production with sound and picture ","1995-07-18 05:25:32","0"
"667","667","2","Crap, Junk, Worthless, etc","The other 1-star poster is absolutely correct; these things are crap. I ordered two of them for both my kids and neither worked at all. The rockets didn't seal on the pump so no pressure could be pumped into them, thus making them useless. I had high hop","1976-10-29 06:18:15","0"
"128","809","2","Dense with knowledge","This film is filled with informative interviews which is great. This film is also subtitled. Not so great. Definately worth an afternoon. Watch this film with intention because it is filled with teachings, visual cues and subtitles.","1999-11-06 09:00:18","0"
"744","9","0","I'd give it 6+ stars if I could!","The cover blurb on this book says it all: ""For office slaves, Internet addicts and stressed-out students."" (ha! I am all three) If you are like me and have looked at many a Yoga book but put them aside due to the difficult positions/instructions or the t","2021-10-19 05:50:28","0"
"708","488","4","An American Treasure","Charles Brown is an American treasure. His blues piano stylings are the perfect compliment to his unmistakable vocals. The selections on this cd are typical of the high quality music that CB has produced his entire life. Buy this cd. Buy any cd by Charle","2019-10-08 10:06:29","0"
"644","722","2","not finding comfort in food","I have read this book in search of a way to view my body and my self more positively. However, this book claims that only the overweight or people with eating disorders lack self-confidence. It is not true, obviously. I am not overweight and never had an","1974-08-16 05:56:07","0"
"821","241","4","Typical Thomas video, all about James","THe biggest problem with this DVD is the order of the episodes as someone has complained about in many other video reviews. Several episodes specifically refer to an episode where a bootstrap is used on James's brake line. The episode in which this actua","1982-10-16 13:13:27","0"
"280","843","3","Inexpensive but poor quality","The set was shipped with a carrying case that was covered in an oil-like substance and either the oil or the case itself smelled horrendous. Also, the punches are very dull and not uniformly sharpened (or dulled, however you look at it). I have difficult","2019-10-16 03:11:01","0"
"192","416","2","Dull and dirty","Well I don't usually write reviews but I feel the need with this product.1rst. They were caked with mud ...what's up with this?2nd. They are dullI guess they can be sharpened ..we'll see","1991-12-30 12:01:11","0"
"547","574","2","Deserving of the Pulitzer it won; but don't be scared by it.","Remnick won the Pulitzer for this unwrapping of 70 plus years of communist control of a collection of nations. In depth, he discusses the purges, the environment and events that allowed them to occur, the Russian view of the Patriotic War (WWII), the ris","2009-11-17 00:03:03","0"
"952","514","1","""Like this"" by Technotronic featuring Monday Midnite","Like this is breath of fresh air in the dance music world filled with meaningless Technobeat with no specific direction. This song brought back the good memories of the 70's by using a sample of the classic ""clean up the ghetto"". Monday Midnite's freesty","2006-04-05 00:20:15","0"
"413","32","1","A Disappointing Misrepresentation","Baking With Julia is an AMAZING Book.It is an exceptionally well written resource that is an accurate reflection of the PBS televised series of same name.When I stumbled onto the option to order a DVD [suposedly of the full series] on the book's writter,","2003-01-13 16:29:01","0"
"826","141","5","A peek inside the process.","First thing's first, ""Homespun"" is an album of demos for ""Apple Venus"". If you don't have that record, look there first (although if you're new to XTC, ""Skylarking"" is the usual recommendation).So a collection of demos, what to expect? Essentially it's a","1980-09-24 09:58:55","0"
"879","147","5","As good as the guy's new book on Horatio Nelson.","I read Antony Beevor which got me hooked on Stalingrad, and this book is as good as Beevor's. It is also as good as Hayward's new book on Admiral Nelson. Both get my high praise. Scholarly works that are also readable are few and far between, so make the","1993-09-19 14:12:27","0"
"846","716","4","a worthy addition to WW II Eastern Front histories","I've read a tremendous amount on the subject of WW II history, so very rarely do I read a book with anything new to tell me. This book is in that class and well-written too. The two points I found interesting were the discussion of the original focus of ","1995-06-18 05:34:06","0"
"679","186","1","Do Not Buy This Software!","I tried this software as an alternative to ULead's DVD PictureShow. The good news: DVD Photoplay makes it easier to load pictures into a slide show project than ULead's software.The bad news: THE SOFTWARE DOESN'T WORK. I've tested the program on three co","2020-04-28 04:07:57","0"
"544","118","3","Spiderman Trilogy [Blu-ray]","This is an oustanding product, i love the quality of the picture and sound. if you are a spiderman fan, blu-ray is the way to go! I highly recommend this product!","1975-04-29 04:00:18","0"
"205","411","1","Awesome","This movie was awesome! The picture and sound quality were top notch as well as the bonus content. Definitely worth every cent.","2013-07-14 09:08:00","0"
"799","220","0","I am so glad I found this!","At one time this cereal was available in my local stores. However it was discontinued. I searched the internet and finally found ""Quaker Oat Bran"" here. The cereal is great it is crunchy and holds the crunchiness even after you add the milk. I love the f","1980-03-30 17:37:45","0"
"748","569","3","Excellent.....REALLY","Once I recovered from the eye strain at the tiny print, I realized I'd just read an earth shattering book on Wicca and Witchcraft. Taken in hand, with all the books with bad history, this book fixes them all. Just rip out the history section in every boo","2009-05-20 03:48:35","0"
"80","509","1","Its a cable","Its a cable, it works, what else do you want? I know its not the cheapest one out there, but this one says ""sony"" on it. Yea!! But, I am a true believer that you only get what you pay for. Im sure its better quality than the five dollar version at the fl","1999-03-15 02:22:08","0"
"704","381","5","awesome book to explain death to children","The book is great. Just watch out for the shipping especially if you want to order more than 1. You cant do it without paying double the shipping... bad rip off.","1989-05-06 01:54:51","0"
"86","507","5","I'm grateful for this book","We had two beloved cats die during my child's fifth year and I wanted a book that dealt with death frankly but gently. This book doesn't promise eternal life or give any religious message. In several different ways and using different living things as ex","1972-12-18 23:26:09","0"
"642","201","4","Effective book for discussing physical death with a child","As a public school librarian, I would say that ""Lifetimes"" is an effective picture book for an adult to share with a child (or children) in dealing with the subject of death. However, as a person of faith, I would add that the scope of this book is limit","1992-02-21 10:01:10","0"
"445","26","2","Great band even better now","Ra has to be one of the most underrated band in rock music.When I heard their first cd I was blown away. These guys are amazing. The whole feel of this band is just is so different than anything I have heard in many years. This cd is really good and I wo","1971-09-03 13:31:26","0"
"274","38","3","USA1","Is this the current state of scholarship at the Academy today?? No footnotes or primary sources listed for such conclusions?? Are we supposed to believe these pinheads just because they have PHD behind their name? The other side can list hundreds of prim","2010-02-15 16:42:07","0"
"445","71","3","Worst Night World book","This is the worst book in the Night World series. Gillian is LJ Smith's worst heroine[Mary Lynette is the best] Gillian is superficial, all she thinks about is being the most popular girl at school and getting David. David is the worst Night World hero[T","1996-02-11 08:27:14","0"
"788","375","3","This book is messed up","In this book, not only is there no real ""love"" scenes, but to top it off, the girl's cousin tries to convince her that he is her soulmate. Granted, Angel is dead, but he's still related to her and definately should NOT be trying to catch his own cousin. ","1997-01-09 01:52:41","0"
"269","231","2","Impressive","One of the few CDs of Asatru music that I actually enjoy. I could quibble with some things in the lyrics which are not quite in line with the lore, but overall I find the music both pleasant and inspiring.This CD draws upon Scandinavian folk music for in","2003-01-23 03:04:04","0"
"454","128","4","The Haiku Year exemplifies integrating creativity","This small gem of a book can be appreciated not only from a modern poetic viewpoint but also from a philosophical standpoint as a comment on integrating pure creativity into our everyday motions. Read this book and be prepared to question your own though","1994-05-18 14:15:49","0"
"867","630","2","Not What I'd Hoped For","I had expected, or at least hoped for, a more or less straightforward account of the Mothman phenomenon of some 30 years ago. Instead, this meandering book comprises ""hick"" UFO sightings that are only infrequently connected with Mothman, and Keel's trust","2010-06-16 11:54:03","0"
"118","749","3","SHAME ON YOU MR. KEEL !!!","Let me just start by saying that the "" MOTHMAN PROPHECIES"" is not a novel, nor is it a coherent story. It starts strong, just enough to draw you in, then it goes down the spectral energy crap hole. Were led to believe that Mr. Keel is a sensiable, unbias","2021-07-05 12:06:58","0"
"129","726","3","And the point was...?","Although I prefer books with an actual plot, I don't mind reading choppy, journal-type entries if there is actually a point to all of it, or if at least such entries are entertaining. This book's are, albeit only in the beginning. After a while you'll be","1994-11-28 01:23:12","0"
"526","533","5","Mothman proficies ?","257 pages covering Men in Black, lights in the sky, and phone troubles. 10 pages about the Mothman. If you want to read the same old 70's UFO stories, this is your book. If you want to read about the Mothman, buy something else.","1977-03-27 23:12:14","0"
"855","643","3","Never Before.......","Have I quit reading a book.I made it to page 123 before I had to stop. I've waited years to read this, oh man was I disappointed.I thought it would be an intelligent well written peice on the mothman mystery. I don't know what this was. Holy mackeral. i'","1985-04-06 06:33:24","0"
"848","756","4","Are you joking?","I'm giving it one star because less isn't possible here.You people _do_ realize that this book and all others of its kind are complete and utter fiction, right? There is and can be no truth behind them whatsoever: no science, no documentary or physical e","1987-07-23 04:35:04","0"
"852","495","5","fine if you support terrorism","I find the terrorist links in her songs offensive.Taken from Fire Fire-""Growin up, Brewin UpGuerilla gettin trained uplook out look outFrom over the Rooftop"" [reffering to LTTE snipers]""Competition coming up nowLoad up,Aim,Fire Fire,Pop""She has a lot of ","1984-10-05 10:59:55","0"
"795","558","2","Good for afterwork cruising, better for airplane tranquility","Listening to this cd, I turned my car stereo all the way up, on my way back from work. The lyric is very ostentatious and the beats are showy. 10 dollars and Hombre are two of my favorite tracks, they are both clever yet funny. It does have a political o","2009-05-12 09:33:53","0"
"124","477","5","What's the big deal?","The only thing interesting about this album is mia's accent. Seriously, the beats her singing is layered over are tired and clichéd. If the vocals on this album were by anyone else it would not be in the top 500. Final Verdict: Bad music.","1993-11-24 17:09:07","0"
"223","194","5","Excellant","I love Kala as well, because it sounds cleaner and more developed. However this album was an excellant break out in her career. fire, fire is one of my favorites. Mix with marijuana.","1983-08-18 03:15:53","0"
"509","289","0","So Original, So Fun","A friend introduced me to this CD and it's quickly become a favourite. M.I.A.'s music so catchy and so fun to dance to, yet it's also lasting...I've been listening to it over and over. And I love the fact that she brings an ethnic vibe into her music.","2009-12-14 17:09:17","0"
"525","576","3","noritake colorwave stoneware","I was disappointed with the shipping delay of the cooking company. They said they would reimburse the shipping charges but to this date they have not. The product was shipped beyond the date which they said they would ship it, and this was an unusual amo","1993-04-02 20:19:52","0"
"184","498","0","A wish to time travel to 1880's Rockaway.","Old Rockaway, New York in Early Photographs, exceeded my expectations! I thought it would provide a photographic history of perhaps the 1930's and 1940's. I was pleasantly surprised to find nineteenth century photographs of the peninsula in its true heyd","1998-10-26 05:29:06","0"
"805","240","5","Old age gold...","As a 27 year old man from the UK, I was stunned by how this record took me back to bike rides along the beach in a simpler time (which was quite frankly, before my time). I love it and hope you do too.Thanks, OC.","2019-12-08 17:46:17","0"
"480","403","4","Tiene que ser sensilla!!","Quien no va a ser sensilla con la poca fama, talento, y bellesa que esta mujer tiene? No tiene voz suave, ni fuerte. Deveria dedicarse a otra cosa. Lo que sea.. menos cantar, y actuar porque seria igual de ridicula que Patty Navidad!! Este es uno de los ","2004-06-03 02:26:07","0"
"53","190","2","Repetitive and monotone","I really wanted to like this book based on the title and the cover art. Instead, I found myself not caring about the narrator whatsoever. She repeats the same few thoughts throughout the entire book. She reminds the reader that her mother is dead and tha","2019-04-12 19:07:14","0"
"110","415","5","Worst book I've ever read","This has got to be one of the most depressing books I have ever read. Not depressing in the sense that the tone of the book was depressing (which it was), but depressing in the sense that it was such poor quality. This was the first book I ""attempted"" to","1985-03-18 08:34:01","0"
"868","320","4","Frankenstein Continued??","When I first heard about this book, I wonderded if it was going to be a new story or a continuation. Fortunately, a continuation.I had read reviews about the book here and after the local library did not ever have a copy in sock, I bought it. I read it i","2015-03-26 03:29:53","0"
"943","763","2","Fine until it started eating tapes","Like many of the other reviewers, my ZR40 is now giving me the infamous ""Remove cassette"" message and is mangling tapes. I have used it to record maybe 7 hours worth of video over the last two years. Search the web for ""canon zr users group"" and ""eating ","2015-05-30 02:16:42","0"
"910","781","0","My [Goodness]!!!!","world.....do noti repeatdo not get this camcorderthere is nothing worse than thisi wasted [money]buying it from amazon.comi could have gotten the same thing [for less]including firewire, 4 dv's, and a carrying caseIt is honestly the worst, disgusting, an","2016-06-14 03:04:34","0"
"692","132","5","Lots of effects, lightweight & easy to use.","Awesome Camcorder & Camera functions in this lightweight, easy to use camcorder make it a breeze to shoot great memories for a novice like me, right out of the box. This camcorder also has a huge selection of special effects, and options to make really i","1997-01-01 23:44:52","0"
"139","591","3","excellent book for the novice improviser to the instructor","Izzy does a great job of making the format of the book simple yet engaging. His explaination of the games with goals, group size, time, process and variations for each of the games is very helpful. It is written so that a sales team leader could pick it ","2020-09-13 14:49:44","0"
"818","529","3","hard -to-find tension rods","Our living room has a ""bow"" window with five narrow panels. I looked many places for narrow-but-strong tension rods. I was pleased to find these and to get free shipping. I am very happy with my purchase. Thank you.","2013-08-20 00:44:07","0"
"96","591","3","YES, YES, YES great read","Love the book..I was born 250 years too late..I would have liked to been there at the time...HOWEVER, massacre does not sound like it feels good ! lol","1988-11-24 19:22:22","0"
"151","412","0","A MUST HAVE!","I am not one for writing reviews. Just in it for the music. Dance With Angels is FANTASTIC! You pass on this CD and it is your loss.","2016-09-28 00:46:10","0"
"829","756","1","Paradise kiss rocks!!!!","OMG!! thats all i can say.its just sooo fabulous!!! when i first heard about it i was contridicting weather or not i should read it but then i decided ,""hey why not?"" now that i read this fab manga,theres no turning back!!!this is totally a keeper! i str","2004-08-09 07:01:02","0"
"572","512","1","If you are a Nirvana fan this album is not for you.","I am a huge Nirvana fan I have been one ever since 1990 when I first listened to Bleach. If you are die hard like me you will not like this album, you probably already have all the songs on this album so don't waste your money. The only reason I would re","2019-10-26 08:11:28","0"
"925","508","2","Ehh","The disc is intact but the case is in terrible ocndition. It is broken in half and chipped off of the top portion of the case.","2003-09-15 05:24:08","0"
"160","764","4","""True"" Nirvana sucks","I'll tell you what's REALLY in the spirit of the band: that FBI seal and warning on the back cover that states that any and all duplications of the cd are ""illegal"". Not that anybody would enjoy a duplication anyway. If this is ""true"" Nirvana, then ""true","1981-11-14 09:49:53","0"
"229","34","3","garbage","Complete garbage, the sound quality is horrible, if your going to release a best of cd, record it with something other than a preschool microphone covered with a wet rag.","2006-12-23 18:02:36","0"
"890","246","4","Not what I expected","I should have read what the cd was about. I thought it was just music by Chopin but it was really a lot of soprano singing.","1995-10-09 18:08:58","0"
"465","323","2","Love these glasses","I love these Anchor Hocking glasses. My parents have had a set of this pattern for years. When I moved into my own place in college and was tired of the free plastic cups I had I went to the store and found these glasses. I have 8 big glasses in a blue c","1990-09-17 07:54:08","0"
"329","337","2","Forsyte Saga - a well awarded but oft forgotten classic","I'll make this short and to the point. I'm quite the avid reader, but usually I don't enjoy books of this nature, opting for fantasy and sci-fi escapism instead. This story is just beautifully told though. The subtleties of the characters and the twistin","1993-08-16 11:20:00","0"
"656","661","3","The book is great but the edition is an embarrasment","... for Oxford University Press. There are quite a few annoying typos. I can see how the new Forsyte by the name Scames or the unlisted French word ""ficbe"" came about as a result of faulty character recognition, but how Soames, born in 1855, got to be th","1970-03-16 13:51:38","0"
"984","815","4","Expensive experiment that didn't work","I was hoping for an acid that was convenient to use. Well, this is pretty convenient, just swipe. But it did nothing for me. I wanted to try and get rid of the little bumps clogging my pores and frequent breakouts. However, my skin remained the same. And","1972-02-10 06:21:58","0"
"438","635","2","Lame Jujitsuka","I find that the moves that Wally Jay was at best very mediocre. I am originally from Hawaii and have had many Judokas that can do major moves that when watching them, the moves that they do is much more fluid and very continuous. To see that many martial","2006-07-04 09:10:55","0"
"950","208","1","Small type","My review centers on only one thing - the type size. This edition is disappointingly and, in my humble opinion, unnecessarily small. Increasing the type size a point or two would move the edition from unreadable to readable and, at most, increase the boo","1984-01-20 18:22:02","0"
"136","286","4","Takes Tree-hugging to a New Level (Third)","In the forest of Midworld, one had better learn to hug close to one's home tree or risk being killed by innumerable plants, animals, insects, and other beings less well categorized.Yet, despite a living space defined by various levels of Hell below and a","2018-02-11 07:09:40","0"
"760","495","1","Best Alan Dean Foster book!","I read this years ago when I was a pre-teen, and it had me hooked on SF.Alan Dean has let me down time and time again since, but this book is a classic.You MUST read this one. It'll be fun, and you won't be able to put it down.After finishing this one, t","1988-02-09 01:22:03","0"
"378","176","4","Plain Putrid","This book is so obscene in some parts, and its not even written by Naomi Campbell, but some filthy man. Dont pick up this book if you want your brain to be burnt away by the promiscious literary flop of some freak.","1997-11-15 04:33:49","0"
"286","178","4","Can I shoot myself now??","A few years back I was forced to read ""Tess"" for my English class. Nobody in my class could ever finish reading the book... only a few of us could ever even finish the Cliff Notes for it. Our Professor tried solving the situation by renting us the video,","1970-06-18 07:27:29","0"
"976","313","3","Awful","This was one of the worst books I have ever read. It goes on way to long with a lot of filler which seems out of place.","1979-04-24 20:07:11","0"
"230","445","4","Cruel and Depressing Story","Hardy paints a cruel picture of women in lower society. They are either tempted or cause evil mischief with a tragic ending. He had created a virtuous women in the form of Tess and ends her as a criminal. It is impossible for a women of Tess's virtue to ","1991-08-08 13:26:05","0"
"712","332","2","The book was boring, because of its victorian ideals.","Tess was a very boring book. From an analytical point, the book's major theme was FATE. However, you must be interested in the victorian era, in order to enjoy the book. It is the same thing with the Scarlet Letter, to enjoy the book you must know about ","2016-12-21 06:02:35","0"
"316","835","0","Obligatory","My kindle is making me do this...One two three four five six seven eight nine ten eleven twelve thirteen","1979-09-17 12:47:15","0"
"53","147","3","Good Companion Piece","I read this book soon after I had seen the A&E mini-series. Reading the book after watching the series gave me a better appreciation for the dialect(s) Hardy uses throughout the novel which could be a little difficult to decipher. Very good book overall.","1974-08-16 17:38:37","0"
"164","766","3","Great classic","I remember having to read this novel in high school and wanted to read it again. I had forgotten most of the story and thoroughly enjoyed following Tess through her trials and tribulations, albeit some self imposed.","1984-03-20 12:17:14","0"
"828","593","4","Beautifully written, dark Masterpiece about an unforgetable Victorian girl.","A beautifully written, dark masterpiece about an unforgetable Victorian girl. Her father discovers he is descended from aristocracy and drinks himself into a stupor, unable to fulfill his obligations. Tess takes his place and, through a series of misfort","2001-03-11 11:44:59","0"
"213","649","3","I hated this book then....","...and hate it now. My only revenge for being forced to read Tess as a kid is to write a negative review as an adult. So there, that's done.","1972-03-31 18:40:33","0"
"465","478","2","Bad purchace.","Well I thought I was getting the student edition, but I got the Instructor's edition. I guess I'll have to go back to B&N.","2004-11-19 18:05:28","0"
"192","840","0","Ummm","I have been using this for several months now and I am not particularly impressed by it. The liquid itself is smooth and silky and it goes on and washes off quite easily but it seems to not have done anything to/for my skin. Jury's sill out for me...","2008-09-26 21:46:47","0"
"665","411","5","Science Fact Empowers Science Fiction","Mars Rising is the best documentary I've ever seen about the issues surrounding a future manned mission to Mars. Shatner's voice-over gives it extra credibility.Race to Mars is the most realistic movie ever made in the ""manned mission to Mars"" genre.","1972-04-23 13:40:35","0"
"627","122","4","Unbearable Lightness of Being-- Unbearable Yet Enjoyable","In an Age of Communist Oppression, we see a side of Daniel Day-Lewis reminiscent of the lovable letch 'Newland' in The Age of Innocence. Daniel plays perfectly a doctor living in Prague, who cannot tolerate oppression-OR resist women, and both influences","1999-06-07 00:59:01","0"
"637","174","1","Please read Kundera's book instead","Kundera's novel The Unbearable Lightness of Being is absolutely amazing, and this film falls so far short of it. Despite my almost-immediate dislike of the film, I actually stuck it out and watched the entire thing (hoping that Daniel Day-Lewis could som","1975-09-08 08:55:27","0"
"959","308","0","Sad Yet Beautiful","The unbearable lightness of being is the ability to give your body without becomimg emotionally involved. This is no problem for the hero of this film, but it is a wrenching experience for the heroine, who believes in emotional and physical fidelity to h","2017-03-16 19:21:12","0"
"93","456","0","Milan Kundera rides again...","A wonderful drama of the unfolding of two lives... Read the book, too. Not for the shallow-minded.","2021-08-08 08:31:48","0"
"806","674","4","Lacking","The movie was fine to watch but it was so different from the book. I told my father all about the book so he decided to rent the movie from the library and watch it with me. Big mistake. In the film the sex scenes came off as standard sex scenes. In the ","1977-03-23 15:27:29","0"
"846","318","5","The Unbearable Length of Worker & Parasite (End Spoiler)","Basically, it goes like this, Eastern European intellects survive by being in constant angst and having lots of sex. At the end, of what seems frigging hours and hours of self-loathing, when they finally find happiness, they all die in a truck accident.","2010-12-07 12:32:58","0"
"336","769","2","disappointed","I have been very impressed by other ""pickin on"" music: Lynyrd Skynyrd, Led Zep, Santana, to name a few I have. However, Hendrix music did not translate well at all into the bluegrass style, it was a great disappointment, and this is one CD I will get rid","1995-10-03 02:27:42","0"
"870","458","1","The birth of Drone??","As far as I know,this predates anything else known as ""drone"" music,which seems to be a popular genre these days.This is about as psychedelic as it gets,your mind wandering out into the infinite void.So good.","1988-10-15 12:49:36","0"
"285","844","0","Short stories with a message","Living In Chaos Is Living In Stability is a book involving true stories with powerful thoughts which are encouraging and uplifting. This book is personal in that it is about peoples' private lives and their experiences and yet it relates to everyday life","1988-04-30 06:34:38","0"
"316","658","2","Fantastic products - great way to try them all!","I try everything new, hoping to find something that will show me some results right away and give me back the glow in my skin that seems to wither away as time passes (and I'm only 36!) --Anyway, when I read about rice bran, I thought why not - this bran","1972-03-09 15:08:20","0"
"608","724","3","Amazingly soft hair!","I have been looking for an all natural shampoo, and this is a wonderful one. It made my hair incredibly soft with tons of body--I was incredibly surprised at how well it worked on my hair. The sample is worth the price just to test it out.","1991-06-08 12:34:26","0"
"73","394","1","Prose-Poetry to inspire","I agree with most of the positive reviews on this book and although I am a little biased (Kerouac is my favorite author), this book inspired me to write a poem after I finished reading it. And although it may not inspire you to do anything at all, it is ","1982-05-17 08:38:22","0"
"812","773","0","On the Road To Enlightenment","Less plot, more pot than On the Road. Where Kerouac's most famous novel was all about reckless travel, music, girls, and rebellion, Dharma Bums is more introspective. Lots of meditation, soul searching and existential ruminations about life, truth, and n","2006-11-28 03:57:47","0"
"305","465","4","Flat Kerouac","I'm amazed at how many people find the Dharma Bums worth reading. It's Kerouac at his flattest. The sentences lack his usual energy and lyrical beauty, there is virtually no action and the Buddhist philosophy feels pasted on and contrived. This is defini","1999-03-19 15:01:35","0"
"415","658","4","Self Indulgent Nonsense","The operative word from the title is ""bums"". This is a book about them and their self indulgent, self righteous idleness. A work with no redeeming features.","1985-08-25 09:02:26","0"
"308","33","3","Outlines of Theology, AA Hodge: Kindle edition","Very disappointed. The book is a great work, but there are so many unreadable words in the Kindle e-book edition that after a few pages of frustration, you finally give up trying. This product should either be taken off the availablity or corrected for e","1981-01-06 19:33:40","0"
"168","239","3","Life changing!","This book has changed my life. It opened my eyes about how we think ourselves into misery. I'm want to buy copies to away give to people in my life.","1978-10-15 13:12:19","0"
"968","371","3","not worth it","mediocre at best Story line was bad; dry and predictable only action scenes drew interest. they used one liners from previous movies.","1993-08-14 12:39:30","0"
"370","204","4","WAIT FOR THE BETTER DVD COMBO!! So dissapointing!","I pre ordered this thinking it was a great deal for 18$ but I was so wrong! Not only was it just the blu ray movie but there were NO EXTRAS on either the blu ray or the regular dvd!! They rushed this out to trick us all. This is worth 5$ not 20$! For 20$","2002-04-04 11:03:47","0"
"110","392","3","Not really a good movie","This film is like a teenager with short attention span. Storytelling is like facebooking.Too many plots to cover, horrible pacing, no depth.","1999-09-16 23:19:07","0"
"257","825","0","transformers","The 3d was awesome in this movie makes the movie even more better. This movie was more darker then the other movies ther some comedy thrown in at the right moment.","1982-02-16 10:07:30","0"
"659","681","3","Loved It!","I'm an Original Transformers fan from the original cartoon. There was action from start to finish and the Love Story didn't slow thing for me. I've watched this movie numerous times and still see things I missed the first few times i watch it. Loved It!","2020-10-23 05:40:42","0"
"471","385","2","Transformers: Dark of the moon","All I can say is AWESOME, the family loved it and was so very HAPPY to watch and enjoy on a great family evening, Thanks Bunches!","2011-07-31 18:20:58","0"
"93","97","2","TRANFORMERS DARK OF THE MOON","transformers dark of the moon my granddaughter really enjoys watching this dvd she especially likes bumble bee she is fascinated by their transformation","1985-04-21 02:12:23","0"
"731","129","0","1 was a sin, 2 was an atrocity, 3 lacks a word to describe its awfulness","When I saw a review giving this movie 0 out of 5 (the 3rd time this respected source has ever done so), I should have listened. If 2 had plot holes, 3 has plot chasms. There is no story. A few special effects can not redeem such gaping wounds that make u","2022-09-26 09:24:12","0"
"479","242","2","Yeah","I mean, this was never the greatest movie ever, but I own the other two so logically i had to have this one. Came quickly, shipped well, no problems...except the film itself...just....bad.","1993-05-02 02:14:18","0"
"874","29","4","Please, if this is the way this franchise is going... STOP!","This rated as one of the worst movies that I have ever see. I found it to be a total waste of my time. Unless you are a devoted Transformers Fan that must see or have all things Transformers stay away from this movie.","1973-07-09 19:01:09","0"
"517","460","3","instant video is mislabeling it's movies as 3d","I did a search for 3d movies on Amazon instant video and this movie came up, but when I purchased it I was disapointed to see that it wasn't 3d. I am writing this review without watching more than 5 minutes of the movie so it's not that the movie is bad.","1988-03-20 20:37:58","0"
